bookID,title,authors,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,Year,publisher,Publisher trim,Publisher clean,Left function
27674,How to Stop Worrying and Start Living,Dale Carnegie,4.12,293,240,16,23/05/1990,1990,Bantam,,,
25048,Soldiers of Destruction: The SS Death's Head Division  1933-1945,Charles W. Sydnor Jr.,3.99,375,71,7,21/05/1990,1990,Ignatius Press,,,
9997,No Idle Hands: The Social History of American Knitting,Anne Macdonald,4.02,512,456,61,19/05/1990,1990,Cambridge University Press,,,
32487,Freak Show: Presenting Human Oddities for Amusement and Profit,Robert Bogdan,3.88,336,210,18,15/05/1990,1990,Mariner Books,,,
24875,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.8,224,1371,43,13/05/1990,1990,Vermilion,,,
29920,The Birth of Tragedy/The Genealogy of Morals,Friedrich Nietzsche/Francis Golffing,4.01,320,843,42,07/05/1990,1990,Princeton University Press,,,
12398,Race of Scorpions (The House of Niccolo  #3),Dorothy Dunnett,4.42,534,21,1,05/05/1990,1990,Ballantine,,,
2203,If the River Was Whiskey,T. Coraghessan Boyle,3.94,240,1038,69,01/05/1990,1990,University of Chicago Press,,,
35255,The Death Shift: The True Story of Nurse Genene and the Texas Baby Murders,Peter Elkind,3.78,400,118,11,01/05/1990,1990,Ballantine Books,,,
26289,The Great And Secret Show (Book of the Art #1),Clive Barker,4.05,698,275,17,26/04/1990,1990,Anchor,,,
23206,"Stand Back  Said the Elephant  ""I'm Going to Sneeze!""",Patricia Thomas/Wallace Tripp,4.39,32,1004,130,23/04/1990,1990,Knopf,,,
8704,Classic Stories 1: The Golden Apples of the Sun/R is for Rocket,Ray Bradbury,4.21,348,847,60,07/04/1990,1990,Onyx,,,
28395,Moon Palace,Paul Auster,3.94,320,16099,503,01/04/1990,1990,Penguin Books,Penguin Books,Penguin Books,Penguin
13414,Hailstones and Halibut Bones,Mary O'Neill/John Wallner,4.31,64,125,22,01/04/1990,1990,Fontana Books,,,
25103,Novellas and Other Writings: Madame de Treymes / Ethan Frome / Summer / Old New York / The Motherâ€™s Recompense / A Backward Glance,Edith Wharton/Cynthia Griffin Wolff,4.22,1137,67,9,01/04/1990,1990,William Morrow & Company  Inc.,,,
30335,Echoes of the Marseillaise: Two Centuries Look Back on the French Revolution,Eric Hobsbawm,3.52,168,57,7,01/04/1990,1990,Bantam Books,,,
36266,Collapse of Complex Societies,Joseph A. Tainter,4.15,262,719,86,29/03/1990,1990,Rutgers University Press,,,
24980,How to Develop Self-Confidence and Influence People by Public Speaking,Dale Carnegie,4.14,256,68,1,29/03/1990,1990,Library of America,,,
11692,Strong Opinions,Vladimir Nabokov,4,368,767,59,17/03/1990,1990,Doubleday Books for Young Readers,,,
23080,The Fourth Book of Lost Swords: Farslayer's Story (Lost Swords  #4),Fred Saberhagen,3.84,252,1784,8,15/03/1990,1990,Penguin Books,Penguin Books,Penguin Books,Penguin
33566,Metamorphosis (Star Trek: The Next Generation),Jean Lorrah,3.72,371,1399,49,01/03/1990,1990,Vermilion,,,
27582,Your Eight Year Old: Lively and Outgoing,Louise Bates Ames/Frances L. Ilg/Carol C. Haber/Betty David,3.86,160,183,26,01/03/1990,1990,Cambridge University Press,,,
36333,The Work of the Sun (The Green Lion Trilogy #3),Teresa Edgerton,4,258,157,5,01/03/1990,1990,Vintage,,,
12346,Tell My Horse: Voodoo and Life in Haiti and Jamaica,Zora Neale Hurston,3.96,311,1450,105,28/02/1990,1990,Tor Books,,,
13144,True Blue: The Oxford Boat Race Mutiny,Daniel Topolski/Patrick Robinson,4.24,320,69,13,23/02/1990,1990,Ace,,,
3638,Ada  or Ardor: A Family Chronicle,Vladimir Nabokov/Fatih Ã–zgÃ¼ven,4.15,604,7927,543,19/02/1990,1990,Dell,,,
13006,The Natural Way to Draw,Kimon Nicolaides/Mamie Harmon,3.9,240,39369,80,01/02/1990,1990,Pocket Books,,,
13764,Hands of Light: A Guide to Healing Through the Human Energy Field,Barbara Ann Brennan/Jos. A. Smith,4.27,320,10878,106,01/02/1990,1990,HarperCollins,,,
8256,Alcestis,Euripides/William Arrowsmith,3.83,142,1950,95,01/02/1990,1990,Bantam,,,
16151,Twilight of the Idols/The Anti-Christ,Friedrich Nietzsche/Michael Tanner,4.16,208,7149,143,25/01/1990,1990,Vintage,,,
42435,Jonah's Gourd Vine,Zora Neale Hurston,3.99,229,1679,82,22/01/1990,1990,Bantam,,,
34177,Invisible Man,Ralph Ellison,3.86,581,334,44,12/01/1990,1990,Mariner Books,,,
35332,Magic's Promise (Valdemar: Last Herald-Mage #2),Mercedes Lackey,4.21,320,18141,278,02/01/1990,1990,Oxford University Press  USA,,,
4066,How To Enjoy Your Life And Your Job,Dale Carnegie/Dorothy Carnegie,3.96,224,1907,121,02/01/1990,1990,Penguin Classics,Penguin Classics,Penguin Classics,Penguin
18119,Sor Juana: Or  the Traps of Faith,Octavio Paz/Margaret Sayers Peden,4.22,547,44,6,02/01/1990,1990,Amistad,,,
30280,The Johnstown Flood,David McCullough,4.11,302,14739,1199,01/01/1990,1990,Vintage,,,
27584,Unicorn Point (Apprentice Adept #6),Piers Anthony,3.8,337,4820,27,01/01/1990,1990,Belknap Press,,,
8282,Cien aÃ±os de soledad,Gabriel GarcÃ­a MÃ¡rquez,4.07,448,63,7,01/01/1990,1990,DAW Books Inc,,,
4680,Good Grief: The Story of Charles M. Schulz,Rheta Grimsley Johnson,3.72,256,20,1,31/12/1989,1989,Pocket Books,,,
5835,To the Lighthouse,Virginia Woolf/Eudora Welty,3.78,209,4116,300,27/12/1989,1989,French & European,,,
3744,Wilderness: The Lost Writings  Vol. 1,Jim Morrison,3.96,214,2940,124,17/12/1989,1989,Peter Smith Publisher,,,
1177,Beyond Good and Evil: Prelude to a Philosophy of the Future,Friedrich Nietzsche/Walter Kaufmann,4.01,256,50,6,17/12/1989,1989,Ace Books,,,
41699,Mary Shelley: Her Life  Her Fiction  Her Monsters,Anne K. Mellor,3.9,308,80,13,15/12/1989,1989,Pharos Books,,,
43269,The 500 Hats of Bartholomew Cubbins,Dr. Seuss,4.04,56,13097,324,09/12/1989,1989,Harcourt,,,
19193,The Book of Ruth,Jane Hamilton,3.85,328,63595,1222,01/12/1989,1989,Vintage,,,
3604,The 97th Step (Matador  #5),Steve Perry,4.22,304,744,9,01/12/1989,1989,Random House Vintage Books,,,
6764,The Last Castle/Nightwings (Tor Double Novel #15),Jack Vance/Robert Silverberg,3.7,182,43,4,01/12/1989,1989,Routledge,,,
17315,Yosemite: Its Discovery  Its Wonder and Its People,Margaret Sanborn,3.96,289,23,2,01/12/1989,1989,Random House Books for Young Readers,,,
26525,Flirting with Danger,Linda Turner,3.57,253,6,2,01/12/1989,1989,Random House Audio,,,
5845,The Day Before Midnight,Stephen Hunter/Philip Bosco,4.01,0,1,0,01/12/1989,1989,Silhouette Books,,,
23724,Indian Givers: How the Indians of the Americas Transformed the World,Jack Weatherford,4.11,288,1760,135,29/11/1989,1989,Yosemite Conservancy,,,
24953,Philosophy of Religion,John Harwood Hick,3.68,160,180,11,20/11/1989,1989,Tor Books,,,
269,Faerie Tale,Raymond E. Feist,3.88,490,7908,349,15/11/1989,1989,Ace,,,
35882,The Complete Monty Python's Flying Circus: All the Words: Volume 1,Graham Chapman/Eric Idle/Terry Gilliam/John Cleese/Terry Jones/Michael Palin/Roger Wilmut,4.38,352,3172,40,12/11/1989,1989,Anchor Books,,,
10148,The Complete Monty Python's Flying Circus: All the Words  Vol. 2,Graham Chapman/John Cleese/Terry Gilliam/Eric Idle/Terry Jones/Michael Palin,4.44,384,1212,18,12/11/1989,1989,Ballantine Books,,,
23740,I Never Promised You a Rose Garden,Hannah  Green/Joanne Greenberg,3.87,288,24126,609,07/11/1989,1989,Pearson,,,
19428,Traveller,Richard  Adams,3.92,355,884,74,05/11/1989,1989,Voyager,,,
18610,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),Douglas Adams,4.58,624,433,34,01/11/1989,1989,Pantheon,,,
15647,The Dark Half,Stephen King,3.77,431,103,16,01/11/1989,1989,Pantheon,,,
8859,Gertrud The Great Of Helfta: Spiritual Exercises,Gertrude the Great/Gertrud Jaron Lewis,3.43,165,7,1,01/11/1989,1989,Signet,,,
37349,The Monkey,Stephen King/David Purdham,3.77,2,801,44,28/10/1989,1989,Dell Publishing,,,
24930,Being a Green Mother (Incarnations of Immortality  #5),Piers Anthony,3.96,400,41,1,26/10/1989,1989,Cistercian Publications,,,
4104,I  Claudius (Claudius  #1),Robert Graves,4.27,468,45108,1853,23/10/1989,1989,Viking Books,,,
19674,Out of Africa / Shadows on the Grass,Isak Dinesen/Karen Blixen,4.24,462,9298,312,23/10/1989,1989,Longmeadow Press,,,
18937,AkÃ©: The Years of Childhood,Wole Soyinka,3.93,230,1284,90,23/10/1989,1989,Random House Audio,,,
44148,Beginning Again: An Autobiography of The Years 1911 to 1918,Leonard Woolf,3.81,263,64,8,18/10/1989,1989,Severn House,,,
13990,The House of Life: Rachel Carson at Work,Paul Brooks/Rachel Carson,3.95,350,10,1,18/10/1989,1989,Vintage,,,
15708,Sudden Fiction International: 60 Short-Short Stories,Robert Shapard/James Thomas,3.76,352,306,29,17/10/1989,1989,Vintage,,,
10518,Grandma Baa (Easy Peasy People),Roger Hargreaves/Gray Jolliffe,4.12,32,6,0,14/10/1989,1989,Vintage,,,
42718,Charlie Oink,Roger Hargreaves/Gray Jolliffe,4.33,32,3,0,14/10/1989,1989,Mariner Books,,,
3577,Gary Grizzle,Roger Hargreaves/Gray Jolliffe,4.33,32,3,0,14/10/1989,1989,Mariner Books,,,
12022,Bill Buzz,Roger Hargreaves/Gray Jolliffe,4.67,32,2,0,14/10/1989,1989,W. W. Norton  Company,,,
38215,Think on These Things,Jiddu Krishnamurti/D. Rajagopal,4.36,258,2509,137,11/10/1989,1989,Random House for Young Readers,,,
27432,The Abyss,Orson Scott Card/James Francis Cameron,4.07,363,17911,111,05/10/1989,1989,Random House  for Young Readers,,,
13421,Mitla Pass,Leon Uris,3.84,495,3256,68,01/10/1989,1989,Random House for Young Readers,,,
19542,Speeches and Writings 1832â€“1858,Abraham Lincoln/Don E. Fehrenbacher,4.36,898,1180,21,01/10/1989,1989,Random House for Young Readers,,,
31578,Ghost Stories (Nancy Drew),Carolyn Keene,3.75,160,337,12,01/10/1989,1989,HarperOne,,,
21491,TraumjÃ¤ger und Goldpfote,Tad Williams/Hans J. SchÃ¼tz,3.97,380,61,0,01/10/1989,1989,Legend,,,
15796,Blubberina (Scrambled Legs  #5),Jahnna N. Malcolm,3.29,135,13,0,01/10/1989,1989,Scholastic,,,
31626,The Beginning and the End,Naguib Mahfouz,4.08,412,363,41,20/09/1989,1989,Fischer (Tb.),,,
38461,The Swimming-Pool Library,Alan Hollinghurst,3.77,352,7115,322,19/09/1989,1989,Aladdin,,,
44936,Inventing the People: The Rise of Popular Sovereignty in England and America,Edmund S. Morgan,3.78,320,106,4,17/09/1989,1989,Library of America,,,
7144,The Dialogues of Plato  Volume 1: Euthyphro  Apology  Crito  Meno  Gorgias  Menexenus,Plato/Reginald E. Allen,4.17,352,114,11,10/09/1989,1989,Bantam,,,
14768,The Little House Cookbook: Frontier Foods from Laura Ingalls Wilder's Classic Stories,Barbara M. Walker/Garth Williams,4.15,256,3375,91,07/09/1989,1989,Anchor Books,,,
24671,Ghost Story,Peter Straub,3.95,567,61330,1520,01/09/1989,1989,Vintage,,,
11449,Catch That Pass!,Matt Christopher,3.91,130,290,23,01/09/1989,1989,W. W. Norton  Company,,,
28674,The Moon in Hiding (The Green Lion Trilogy #2),Teresa Edgerton,4,208,162,4,01/09/1989,1989,Yale University Press,,,
26481,The Scotch-Irish: A Social History,James Graham Leyburn,3.97,377,210,25,30/08/1989,1989,HarperCollins,,,
32226,Gunslinger,Ed Dorn,4.11,224,247,24,22/08/1989,1989,Ace,,,
8529,It's Only a Movie  Ingrid: Encounters on and Off Screen,Alexander  Walker,3.8,320,0,0,17/08/1989,1989,Little  Brown Books for Young Readers,,,
29163,Paradoxes of Education in a Republic,Eva Brann,4.28,178,29,3,15/08/1989,1989,Pocket Books / Simon & Schuster  Inc.,,,
30676,The Sons,Franz Kafka/Edwin Muir/Willa Muir/Eithne Wilkins/Ernst Kaiser/Mark Anderson/Arthur S. Wensinger,3.95,167,529,37,05/08/1989,1989,University of North Carolina Press,,,
13939,A Tangled Web,L.M. Montgomery,3.88,288,3760,248,01/08/1989,1989,Duke University Press Books,,,
5148,George Washington's Rules of Civility & Decent Behavior in Company and Conversation (Little Books of Wisdom),George Washington,4.08,30,835,113,01/08/1989,1989,Headline Book Publishing,,,
41740,Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal/Jamie Suzanne,3.46,104,318,6,01/08/1989,1989,University of Chicago Press,,,
11553,The Epic of Gilgamesh,Anonymous/Maureen Kovacs,3.68,122,314,42,01/08/1989,1989,Schocken,,,
41651,The Names,Don DeLillo,3.64,339,3100,212,17/07/1989,1989,Stanford University Press,,,
14183,The Big Knockover: Selected Stories and Short Novels,Dashiell Hammett/Lillian Hellman/Jeff Stone,4.18,480,2916,83,17/07/1989,1989,Bantam,,,
11762,Running Dog,Don DeLillo,3.43,256,1356,72,17/07/1989,1989,Applewood Books,,,
40790,Cities of Salt (Ù…Ø¯Ù† Ø§Ù„Ù…Ù„Ø­ #1),Abdul Rahman Munif/Peter Theroux,4.13,627,856,105,17/07/1989,1989,Seal Books,,,
42056,Americana,Don DeLillo,3.43,377,393,55,06/07/1989,1989,Vintage,,,
13104,Suffer the Children,John Saul,3.91,378,28001,301,01/07/1989,1989,Vintage Crime/Black Lizard,,,
34532,Bare Bones: Conversations on Terror with Stephen King,Tim Underwood/Chuck Miller/Stephen King,4.17,224,3162,28,01/07/1989,1989,Vintage,,,
7707,The Gunslinger (The Dark Tower #1),Stephen King,3.96,315,1902,227,01/07/1989,1989,Vintage Contemporaries,,,
33762,Chicken Trek,Stephen Manes,4.39,128,96,8,01/07/1989,1989,Penguin Books,Penguin Books,Penguin Books,Penguin
4978,Centennial,James A. Michener,4.24,1086,95,13,01/07/1989,1989,Random House Audio,,,
35348,First Deadly Sin,Lawrence Sanders,4.04,17,2,0,01/07/1989,1989,Fawcett Books,,,
3248,The Pigeon,Patrick SÃ¼skind,3.68,77,6254,423,29/06/1989,1989,Bantam Skylark,,,
37119,The I Ching or Book of Changes,Richard Wilhelm/Cary F. Baynes/C.G. Jung,4.19,739,126,12,29/06/1989,1989,Warner,,,
6545,Cathedral,Raymond Carver,4.28,230,21895,894,18/06/1989,1989,Signet,,,
22426,A History of Venice,John Julius Norwich,4.2,673,1422,93,18/06/1989,1989,Dell,,,
2872,Magic's Pawn (Valdemar: Last Herald-Mage #1),Mercedes Lackey,4.21,349,22431,736,06/06/1989,1989,Penguin Books,Penguin Books,Penguin Books,Penguin
33567,Tales from Margaritaville,Jimmy Buffett,3.9,230,2450,175,03/06/1989,1989,Penguin,Penguin,Penguin,Penguin
31833,The Complete Shorter Fiction of Virginia Woolf,Virginia Woolf/Susan Dick,4.05,345,747,36,01/06/1989,1989,Vintage Contemporaries,,,
28240,Stephen Hawking's Universe,John Boslough,4.02,160,674,30,01/06/1989,1989,Vintage,,,
33936,Final Rain (The Survivalist  #19),Jerry Ahern,3.69,220,95,4,01/06/1989,1989,DAW Books Inc,,,
25171,The Design and Implementation of the 4.3BSD UNIX Operating System,Samuel J. Leffler/Marshall Kirk McKusick/Michael J. Karels,4.26,471,27,2,01/06/1989,1989,Fawcett,,,
31345,If the River Was Whiskey: Stories,T. Coraghessan Boyle,3.94,224,34,3,24/05/1989,1989,Addison Wesley Publishing Company,,,
29499,A River Runs Through It,Norman Maclean/Barry Moser,4.17,168,6495,388,15/05/1989,1989,Zebra,,,
25806,Finding and Exploring Your Spiritual Path: An Exploration of the Pleasures and Perils of Seeking Personal Enlightenment,Ram Dass/Richard Alpert,3.95,0,21,1,15/05/1989,1989,Avon,,,
17619,The Aviators (Brotherhood of War  #8),W.E.B. Griffin,4.25,464,2567,33,01/05/1989,1989,Mariner Books,,,
4014,Love in the Time of Cholera,Gabriel GarcÃ­a MÃ¡rquez/Edith Grossman,3.91,551,20,1,01/05/1989,1989,Viking Books,,,
2826,The Stress-free Habit: Powerful Techniques for Health & Longevity from the Andes  Yucatan & the Far East,John Perkins,3.84,104,17,1,01/05/1989,1989,Macmillan Audio,,,
38169,Choo Choo (Carry Along Book & Cassette Favorites),Virginia Lee Burton,3.91,48,0,0,24/04/1989,1989,University of Chicago Press,,,
22289,The Woman Warrior,Maxine Hong Kingston,3.73,204,21189,1195,23/04/1989,1989,Healing Arts Press,,,
14914,Mama Day,Gloria Naylor,4.17,312,8922,559,23/04/1989,1989,Thorndike Press,,,
5957,Gideon's Trumpet: How One Man  a Poor Prisoner  Took His Case to the Supreme Court-And Changed the Law of the United States,Anthony  Lewis,3.91,288,2264,185,23/04/1989,1989,G.P. Putnam's Sons,,,
6216,Phantoms,Rosalind M. Greenberg,3.38,270,13,0,04/04/1989,1989,Houghton Mifflin,,,
39662,Ten Kids  No Pets,Ann M. Martin,3.91,174,88,11,01/04/1989,1989,Vintage,,,
19475,The Adventures of Baron Munchausen: The Illustrated Screenplay,Terry Gilliam/Charles McKeown,3.52,238,11,0,01/04/1989,1989,Vintage,,,
21782,Flowers for Algernon,Daniel Keyes,4.12,218,190,21,31/03/1989,1989,Vintage Books USA,,,
9742,Mortal Fear,Robin Cook,3.75,364,3996,80,23/03/1989,1989,DAW,,,
24079,The Story of a Shipwrecked Sailor,Gabriel GarcÃ­a MÃ¡rquez/Randolf Hogan,3.78,128,462,44,13/03/1989,1989,Rowman & Littlefield Publishers,,,
30233,Little Pilgrim's Progress,Helen L. Taylor/John Bunyan,4.26,256,212,20,08/03/1989,1989,Scholastic,,,
18926,Hiroshima,John Hersey,3.97,152,52567,2358,04/03/1989,1989,Heinemann,,,
43087,The Bean Trees (Greer Family  #1),Barbara Kingsolver,3.97,232,120383,5290,01/03/1989,1989,Pan,,,
171,Trout Fishing in America / The Pill vs. the Springhill Mine Disaster / In Watermelon Sugar,Richard Brautigan,4.15,400,8721,380,01/03/1989,1989,Vintage,,,
31851,Burt Dow  Deep-Water Man,Robert McCloskey,4.1,64,673,55,01/03/1989,1989,Moody Publishers,,,
35334,Day and Night,Better Homes and Gardens,0,32,0,1,01/03/1989,1989,Vintage,,,
1067,13th Directorate,Barry Chubin,2.62,0,8,1,28/02/1989,1989,Meredith Corporation,,,
11176,The Home Front,Brian Braithwaite/Noelle Walsh/Glyn Davies,3.4,192,1,1,23/02/1989,1989,Puffin Books,,,
23989,The Drowned and the Saved,Primo Levi,4.4,170,3542,169,01/02/1989,1989,Houghton Mifflin/Seymour Lawrence,,,
16677,Thucydides  Book 6 Commentary,Cynthia W. Shelmerdine,4.5,34,2,0,30/01/1989,1989,Perfection Learning,,,
6537,Five Patients,Michael Crichton,3.48,204,4828,97,13/01/1989,1989,Ivy Books,,,
16555,Metaconcert (Intervention  #2),Julian May,4.21,282,1389,15,13/01/1989,1989,Ebury Press,,,
34270,The Damnation Game,Clive Barker,3.82,374,0,0,13/01/1989,1989,Abacus,,,
34303,The Best of the Journal of Irreproducible Results,George H. Scherr/Richard Liebmann-Smith,4.32,195,40,4,10/01/1989,1989,Bryn Mawr Commentaries,,,
13834,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,4.27,501,6200,183,02/01/1989,1989,Random House,,,
40836,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,4.07,255,7368,185,01/01/1989,1989,Del Rey,,,
7034,Arrow of God (The African Trilogy  #3),Chinua Achebe,3.81,230,4198,300,01/01/1989,1989,Ballantine Books,,,
40106,Encyclopedia Brown and the Case of the Treasure Hunt (Encyclopedia Brown  #17),Donald J. Sobol/Gail Owens,4.03,96,637,19,01/01/1989,1989,Workman Publishing Company,,,
28695,Avalanche,Arthur J. Roth,3.65,144,273,36,01/01/1989,1989,Baen,,,
33456,The Feynman Lectures on Physics  3 Vols,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.6,3,78,7,01/01/1989,1989,HarperCollins Publishers,,,
10914,The Adventures of Race Williams,Carroll John Daly,3.45,342,11,3,01/01/1989,1989,McGraw-Hill/Glencoe,,,
31442,Von Helden Und Schelmen: Tall Tales and Legends for Intermediate Students of German,Kurt Reiter,4,88,4,2,01/01/1989,1989,Mysterious Press,,,
42007,We Were Not Like Other People,Ephraim Sevela/Antonina W. Bouis,4.14,216,1,0,01/01/1989,1989,Addison Wesley Publishing Company,,,
2127,Black on Red: My 44 Years Inside the Soviet Union: An Autobiography,Robert Robinson/Jonathan Slevin,4.33,436,80,14,31/12/1988,1988,Scholastic,,,
16376,Gimpel the Fool: And Other Stories,Isaac Bashevis Singer/Saul Bellow,4.16,205,37,4,31/12/1988,1988,Yearling,,,
7956,Three Novels & Five Short Stories,Daphne du Maurier,4.12,677,33,2,12/12/1988,1988,William Morrow Paperbacks,,,
3463,The Far Pavilions,M.M. Kaye,4.21,0,19,4,12/12/1988,1988,Anchor Books,,,
16245,You Bright and Risen Angels,William T. Vollmann,4.08,635,783,56,01/12/1988,1988,Farrar Straus Giroux,,,
11990,West To Eden,Gloria Goldreich,3.77,501,2,0,01/12/1988,1988,Acropolis Books (NY),,,
19618,Tarzan of the Apes: Tarzan of the Apes/The Son of Tarzan/Tarzan at the Earth's Core/Tarzan Triumphant,Edgar Rice Burroughs/Esteban Maroto/J. Allen St. John/Studley Burroughs,4.14,848,29,1,30/11/1988,1988,Random House Value Publishing,,,
39031,The Silk Vendetta,Victoria Holt,3.82,373,2261,47,27/11/1988,1988,Random House Value Publishing,,,
2527,Dostoevsky: The Stir of Liberation  1860-1865,Joseph Frank,4.51,416,118,15,21/11/1988,1988,Avon Books,,,
